"","TagID","dtf","Lat","Lon","rkm","General.Location","ReleaseGroup"
"1107","2F54","3/8/2017 6:05","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"1108","2F54","3/8/2017 6:06","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"1109","2F54","3/8/2017 6:06","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"1110","2F54","3/8/2017 6:06","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"1111","2F54","3/8/2017 6:06","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"1459","2ED6","3/10/2017 2:07","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"1460","2ED6","3/10/2017 2:08","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"1461","2ED6","3/10/2017 2:08","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"1462","2ED6","3/10/2017 2:08","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"1463","2ED6","3/10/2017 2:08","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"1464","2ED6","3/10/2017 2:08","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"1465","2ED6","3/10/2017 2:09","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"1466","2ED6","3/10/2017 2:09","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"1467","2ED6","3/10/2017 2:09","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"1468","2ED6","3/10/2017 2:09","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"1469","2ED6","3/10/2017 2:09","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"1470","2ED6","3/10/2017 2:09","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"1471","2ED6","3/10/2017 2:09","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"68688","3.40E+10","3/23/2017 20:57","37.69","-121.27","181.72","Durhamferry","2017_SJ_SIRF2"
"68691","3.40E+10","3/23/2017 20:57","37.69","-121.27","181.72","Durhamferry","2017_SJ_SIRF2"
"68701","3.40E+10","3/23/2017 20:57","37.69","-121.27","181.72","Durhamferry","2017_SJ_SIRF2"
"68706","3.40E+10","3/23/2017 20:57","37.69","-121.27","181.72","Durhamferry","2017_SJ_SIRF2"
"68711","3.40E+10","3/23/2017 20:57","37.69","-121.27","181.72","Durhamferry","2017_SJ_SIRF2"
"68717","3.40E+10","3/23/2017 20:58","37.69","-121.27","181.72","Durhamferry","2017_SJ_SIRF2"
"68728","3.40E+10","3/23/2017 20:58","37.69","-121.27","181.72","Durhamferry","2017_SJ_SIRF2"
"68732","3.40E+10","3/23/2017 20:58","37.69","-121.27","181.72","Durhamferry","2017_SJ_SIRF2"
"68735","3.40E+10","3/23/2017 20:58","37.69","-121.27","181.72","Durhamferry","2017_SJ_SIRF2"
"68739","3.40E+10","3/23/2017 20:58","37.69","-121.27","181.72","Durhamferry","2017_SJ_SIRF2"
"68740","3.40E+10","3/23/2017 20:58","37.69","-121.27","181.72","Durhamferry","2017_SJ_SIRF2"
"68741","3.40E+10","3/23/2017 20:59","37.69","-121.27","181.72","Durhamferry","2017_SJ_SIRF2"
"68744","3.40E+10","3/23/2017 20:59","37.69","-121.27","181.72","Durhamferry","2017_SJ_SIRF2"
"68753","3.40E+10","3/23/2017 20:59","37.69","-121.27","181.72","Durhamferry","2017_SJ_SIRF2"
"68761","3.40E+10","3/23/2017 20:59","37.69","-121.27","181.72","Durhamferry","2017_SJ_SIRF2"
"69532","3.20E+06","3/23/2017 21:16","37.69","-121.27","181.72","Durhamferry","2017_SJ_SIRF2"
"69551","3.20E+06","3/23/2017 21:16","37.69","-121.27","181.72","Durhamferry","2017_SJ_SIRF2"
"69555","3.20E+06","3/23/2017 21:16","37.69","-121.27","181.72","Durhamferry","2017_SJ_SIRF2"
"69564","3.20E+06","3/23/2017 21:16","37.69","-121.27","181.72","Durhamferry","2017_SJ_SIRF2"
"69571","3.20E+06","3/23/2017 21:17","37.69","-121.27","181.72","Durhamferry","2017_SJ_SIRF2"
"69605","3.20E+06","3/23/2017 21:17","37.69","-121.27","181.72","Durhamferry","2017_SJ_SIRF2"
"69611","3.20E+06","3/23/2017 21:17","37.69","-121.27","181.72","Durhamferry","2017_SJ_SIRF2"
"69617","3.20E+06","3/23/2017 21:18","37.69","-121.27","181.72","Durhamferry","2017_SJ_SIRF2"
"69628","3.20E+06","3/23/2017 21:18","37.69","-121.27","181.72","Durhamferry","2017_SJ_SIRF2"
"69632","3.20E+06","3/23/2017 21:18","37.69","-121.27","181.72","Durhamferry","2017_SJ_SIRF2"
"69635","3.20E+06","3/23/2017 21:18","37.69","-121.27","181.72","Durhamferry","2017_SJ_SIRF2"
"69641","3.20E+06","3/23/2017 21:18","37.69","-121.27","181.72","Durhamferry","2017_SJ_SIRF2"
"71947","3.40E+10","3/24/2017 0:33","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"71962","3.40E+10","3/24/2017 0:34","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"71970","3.40E+10","3/24/2017 0:34","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"71973","3.40E+10","3/24/2017 0:34","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"71977","3.40E+10","3/24/2017 0:34","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"71980","3.40E+10","3/24/2017 0:34","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"71983","3.40E+10","3/24/2017 0:34","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"71986","3.40E+10","3/24/2017 0:34","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"71989","3.40E+10","3/24/2017 0:34","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"71999","3.40E+10","3/24/2017 0:35","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"72002","3.40E+10","3/24/2017 0:35","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"72003","3.40E+10","3/24/2017 0:35","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"72006","3.40E+10","3/24/2017 0:35","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"72012","3.40E+10","3/24/2017 0:36","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"72662","3.40E+10","3/24/2017 2:39","37.76","-121.3","166.82","SJ_ParadiseCut_DN_1_3","2017_SJ_SIRF2"
"72664","3.40E+10","3/24/2017 2:39","37.76","-121.3","166.82","SJ_ParadiseCut_DN_1_3","2017_SJ_SIRF2"
"72665","3.40E+10","3/24/2017 2:39","37.76","-121.3","166.82","SJ_ParadiseCut_DN_1_3","2017_SJ_SIRF2"
"72666","3.40E+10","3/24/2017 2:40","37.76","-121.3","166.82","SJ_ParadiseCut_DN_1_3","2017_SJ_SIRF2"
"107753","3.40E+10","3/26/2017 18:03","37.81","-121.31","158.45","HOR","2017_SJ_SIRF2"
"107754","3.40E+10","3/26/2017 18:03","37.81","-121.31","158.45","HOR","2017_SJ_SIRF2"
"107756","3.40E+10","3/26/2017 18:03","37.81","-121.31","158.45","HOR","2017_SJ_SIRF2"
"107758","3.40E+10","3/26/2017 18:04","37.81","-121.31","158.45","HOR","2017_SJ_SIRF2"
"107760","3.40E+10","3/26/2017 18:04","37.81","-121.31","158.45","HOR","2017_SJ_SIRF2"
"111398","3.40E+06","3/26/2017 22:13","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"111401","3.40E+06","3/26/2017 22:13","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"111405","3.40E+06","3/26/2017 22:13","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"111412","3.40E+06","3/26/2017 22:14","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"111416","3.40E+06","3/26/2017 22:14","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"111503","3.40E+10","3/26/2017 22:19","37.87","-121.33","148.16","Howard","2017_SJ_SIRF2"
"111505","3.40E+10","3/26/2017 22:19","37.87","-121.33","148.16","Howard","2017_SJ_SIRF2"
"111509","3.40E+10","3/26/2017 22:19","37.87","-121.33","148.16","Howard","2017_SJ_SIRF2"
"111512","3.40E+10","3/26/2017 22:19","37.87","-121.33","148.16","Howard","2017_SJ_SIRF2"
"111518","3.40E+10","3/26/2017 22:20","37.87","-121.33","148.16","Howard","2017_SJ_SIRF2"
"111521","3.40E+10","3/26/2017 22:20","37.87","-121.33","148.16","Howard","2017_SJ_SIRF2"
"111524","3.40E+10","3/26/2017 22:20","37.87","-121.33","148.16","Howard","2017_SJ_SIRF2"
"111527","3.40E+10","3/26/2017 22:20","37.87","-121.33","148.16","Howard","2017_SJ_SIRF2"
"111531","3.40E+10","3/26/2017 22:20","37.87","-121.33","148.16","Howard","2017_SJ_SIRF2"
"111533","3.40E+10","3/26/2017 22:20","37.87","-121.33","148.16","Howard","2017_SJ_SIRF2"
"111537","3.40E+10","3/26/2017 22:20","37.87","-121.33","148.16","Howard","2017_SJ_SIRF2"
"111546","3.40E+10","3/26/2017 22:20","37.87","-121.33","148.16","Howard","2017_SJ_SIRF2"
"112772","2ED1","3/27/2017 0:18","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"112773","2ED1","3/27/2017 0:18","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"112776","2ED1","3/27/2017 0:19","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"112778","2ED1","3/27/2017 0:19","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"112780","2ED1","3/27/2017 0:19","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"112781","2ED1","3/27/2017 0:19","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"112783","2ED1","3/27/2017 0:19","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"112784","2ED1","3/27/2017 0:20","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"112785","2ED1","3/27/2017 0:20","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"112786","2ED1","3/27/2017 0:20","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"112788","2ED1","3/27/2017 0:20","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"112791","2ED1","3/27/2017 0:20","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"112793","2ED1","3/27/2017 0:21","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"113292","3.40E+06","3/27/2017 1:23","37.81","-121.31","158.45","HOR","2017_SJ_SIRF2"
"113294","3.40E+06","3/27/2017 1:23","37.81","-121.31","158.45","HOR","2017_SJ_SIRF2"
"113296","3.40E+06","3/27/2017 1:23","37.81","-121.31","158.45","HOR","2017_SJ_SIRF2"
"114729","3.40E+06","3/27/2017 3:58","37.87","-121.33","148.16","Howard","2017_SJ_SIRF2"
"114732","3.40E+06","3/27/2017 3:58","37.87","-121.33","148.16","Howard","2017_SJ_SIRF2"
"114734","3.40E+06","3/27/2017 3:59","37.87","-121.33","148.16","Howard","2017_SJ_SIRF2"
"114737","3.40E+06","3/27/2017 3:59","37.87","-121.33","148.16","Howard","2017_SJ_SIRF2"
"114739","3.40E+06","3/27/2017 3:59","37.87","-121.33","148.16","Howard","2017_SJ_SIRF2"
"114740","3.40E+06","3/27/2017 3:59","37.87","-121.33","148.16","Howard","2017_SJ_SIRF2"
"114743","3.40E+06","3/27/2017 3:59","37.87","-121.33","148.16","Howard","2017_SJ_SIRF2"
"114744","3.40E+06","3/27/2017 3:59","37.87","-121.33","148.16","Howard","2017_SJ_SIRF2"
"114746","3.40E+06","3/27/2017 3:59","37.87","-121.33","148.16","Howard","2017_SJ_SIRF2"
"114749","3.40E+06","3/27/2017 3:59","37.87","-121.33","148.16","Howard","2017_SJ_SIRF2"
"114751","3.40E+06","3/27/2017 3:59","37.87","-121.33","148.16","Howard","2017_SJ_SIRF2"
"114754","3.40E+06","3/27/2017 3:59","37.87","-121.33","148.16","Howard","2017_SJ_SIRF2"
"114757","3.40E+06","3/27/2017 3:59","37.87","-121.33","148.16","Howard","2017_SJ_SIRF2"
"114764","3.40E+06","3/27/2017 4:00","37.87","-121.33","148.16","Howard","2017_SJ_SIRF2"
"114767","3.40E+06","3/27/2017 4:00","37.87","-121.33","148.16","Howard","2017_SJ_SIRF2"
"114771","3.40E+06","3/27/2017 4:00","37.87","-121.33","148.16","Howard","2017_SJ_SIRF2"
"114775","3.40E+06","3/27/2017 4:00","37.87","-121.33","148.16","Howard","2017_SJ_SIRF2"
"120869","2ED1","3/27/2017 16:57","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120880","2ED1","3/27/2017 16:57","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120883","2ED1","3/27/2017 16:57","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120893","2ED1","3/27/2017 16:58","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120896","2ED1","3/27/2017 16:58","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120900","2ED1","3/27/2017 16:59","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120908","2ED1","3/27/2017 16:59","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120928","2ED1","3/27/2017 17:02","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120930","2ED1","3/27/2017 17:02","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120932","2ED1","3/27/2017 17:02","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120935","2ED1","3/27/2017 17:02","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120938","2ED1","3/27/2017 17:02","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120944","2ED1","3/27/2017 17:03","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120947","2ED1","3/27/2017 17:03","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120949","2ED1","3/27/2017 17:03","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120952","2ED1","3/27/2017 17:03","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120954","2ED1","3/27/2017 17:03","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120958","2ED1","3/27/2017 17:03","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120961","2ED1","3/27/2017 17:03","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120964","2ED1","3/27/2017 17:03","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120965","2ED1","3/27/2017 17:03","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120966","2ED1","3/27/2017 17:04","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120979","2ED1","3/27/2017 17:04","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120981","2ED1","3/27/2017 17:04","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120982","2ED1","3/27/2017 17:04","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120983","2ED1","3/27/2017 17:04","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120986","2ED1","3/27/2017 17:04","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120989","2ED1","3/27/2017 17:05","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120991","2ED1","3/27/2017 17:05","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120993","2ED1","3/27/2017 17:05","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120995","2ED1","3/27/2017 17:05","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"120998","2ED1","3/27/2017 17:05","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"121001","2ED1","3/27/2017 17:05","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"121003","2ED1","3/27/2017 17:05","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"121005","2ED1","3/27/2017 17:05","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"121008","2ED1","3/27/2017 17:06","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"121011","2ED1","3/27/2017 17:06","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"121015","2ED1","3/27/2017 17:06","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"121017","2ED1","3/27/2017 17:06","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"121020","2ED1","3/27/2017 17:06","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"121022","2ED1","3/27/2017 17:06","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"121024","2ED1","3/27/2017 17:06","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"121027","2ED1","3/27/2017 17:06","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"121029","2ED1","3/27/2017 17:06","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"121031","2ED1","3/27/2017 17:06","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"121033","2ED1","3/27/2017 17:07","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"121043","2ED1","3/27/2017 17:07","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"121045","2ED1","3/27/2017 17:07","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"121049","2ED1","3/27/2017 17:07","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"121051","2ED1","3/27/2017 17:07","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"121054","2ED1","3/27/2017 17:07","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"121074","2ED1","3/27/2017 17:10","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"121076","2ED1","3/27/2017 17:10","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"121079","2ED1","3/27/2017 17:10","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"121080","2ED1","3/27/2017 17:10","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"121081","2ED1","3/27/2017 17:10","37.22","-120.72","296.96","ESB_Greenhouse Rd","2017_SJ_SIRF1"
"124780","2EEB","3/27/2017 21:18","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"124784","2EEB","3/27/2017 21:19","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"124789","2EEB","3/27/2017 21:19","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"124790","2EEB","3/27/2017 21:19","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"124794","2EEB","3/27/2017 21:19","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"124798","2EEB","3/27/2017 21:20","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"124800","2EEB","3/27/2017 21:20","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"124802","2EEB","3/27/2017 21:20","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"124804","2EEB","3/27/2017 21:20","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"124813","2EEB","3/27/2017 21:20","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"124815","2EEB","3/27/2017 21:21","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"124816","2EEB","3/27/2017 21:21","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"124818","2EEB","3/27/2017 21:21","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"124819","2EEB","3/27/2017 21:21","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"124822","2EEB","3/27/2017 21:21","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"126888","3.40E+06","3/27/2017 23:00","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"126899","3.40E+06","3/27/2017 23:00","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"126906","3.40E+06","3/27/2017 23:01","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"126912","3.40E+06","3/27/2017 23:01","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"126915","3.40E+06","3/27/2017 23:01","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"126937","3.40E+06","3/27/2017 23:02","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"126939","3.40E+06","3/27/2017 23:02","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"126941","3.40E+06","3/27/2017 23:02","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"126942","3.40E+06","3/27/2017 23:02","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"126947","3.40E+06","3/27/2017 23:03","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"126950","3.40E+06","3/27/2017 23:03","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"126961","3.40E+06","3/27/2017 23:04","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"126968","3.40E+06","3/27/2017 23:04","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"126970","3.40E+06","3/27/2017 23:04","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"126972","3.40E+06","3/27/2017 23:04","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"126974","3.40E+06","3/27/2017 23:04","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"126976","3.40E+06","3/27/2017 23:04","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"126979","3.40E+06","3/27/2017 23:04","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"126981","3.40E+06","3/27/2017 23:05","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"126985","3.40E+06","3/27/2017 23:05","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"126987","3.40E+06","3/27/2017 23:05","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"126990","3.40E+06","3/27/2017 23:05","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"126995","3.40E+06","3/27/2017 23:05","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"126997","3.40E+06","3/27/2017 23:05","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127000","3.40E+06","3/27/2017 23:05","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127002","3.40E+06","3/27/2017 23:05","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127004","3.40E+06","3/27/2017 23:06","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127007","3.40E+06","3/27/2017 23:06","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127010","3.40E+06","3/27/2017 23:06","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127013","3.40E+06","3/27/2017 23:06","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127016","3.40E+06","3/27/2017 23:06","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127019","3.40E+06","3/27/2017 23:06","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127022","3.40E+06","3/27/2017 23:06","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127025","3.40E+06","3/27/2017 23:06","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127028","3.40E+06","3/27/2017 23:06","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127031","3.40E+06","3/27/2017 23:06","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127034","3.40E+06","3/27/2017 23:06","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127036","3.40E+06","3/27/2017 23:06","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127039","3.40E+06","3/27/2017 23:07","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127042","3.40E+06","3/27/2017 23:07","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127045","3.40E+06","3/27/2017 23:07","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127048","3.40E+06","3/27/2017 23:07","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127051","3.40E+06","3/27/2017 23:07","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127054","3.40E+06","3/27/2017 23:07","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127058","3.40E+06","3/27/2017 23:07","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127061","3.40E+06","3/27/2017 23:07","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127064","3.40E+06","3/27/2017 23:07","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127067","3.40E+06","3/27/2017 23:07","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127071","3.40E+06","3/27/2017 23:07","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127074","3.40E+06","3/27/2017 23:07","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127077","3.40E+06","3/27/2017 23:08","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127079","3.40E+06","3/27/2017 23:08","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127082","3.40E+06","3/27/2017 23:08","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
